,slug,#,name,symbol,marketcap,price,totalsupply,volume,change1h,change24h,change7d,more-options
978,coin2-1,"
979
",C2,C2,113257.135819,0.00144745,78245974.52,2010.93,0.05%,11.39%,-22.97%,Add to Watchlist
979,soilcoin,"
980
",SOIL,SOIL,101104.723702,0.0177313,5702048.0,1351.98,0.05%,-6.41%,23.61%,Add to Watchlist
980,homeblockcoin,"
981
",HBC,HBC,93180.5,0.0186361,5000000.0,3312.2,1.89%,-33.69%,-54.86%,Add to Watchlist
981,solarflarecoin,"
982
",SFC,SFC,81540.35881,0.0057898,14083450.0,703.112,0.05%,-8.16%,-19.62%,Add to Watchlist
982,vaperscoin,"
983
",VPRC,VPRC,79332.4678391,0.000101692,780124964.0,672.247,-28.62%,-28.60%,-46.45%,Add to Watchlist
983,comet,"
984
",CMT,CMT,70999.047105,0.0813435,"
872,830
",6600.03,-2.09%,22.00%,-8.81%,Add to Watchlist
984,litebitcoin,"
985
",LBTC,LBTC,64974.5203565,0.00224512,28940332.9695,4860.98,0.03%,-9.81%,-27.35%,Add to Watchlist
985,virta-unique-coin,"
986
",VUC,VUC,55681.3426927,0.000899403,61909225.0,982.582,0.33%,-0.17%,-33.04%,Add to Watchlist
986,madcoin,"
987
",MDC,MDC,52939.4159568,0.0290938,1819611.59961,2475.23,0.05%,-6.38%,-36.65%,Add to Watchlist
987,flaxscript,"
988
",FLAX,FLAX,50441.6924432,0.0089742,5620745.29688,1294.56,0.05%,-4.51%,-29.93%,Add to Watchlist
988,eryllium,"
989
",ERY,ERY,49576.841748,0.00882729,5616315.05796,722.333,-0.23%,-9.86%,-25.58%,Add to Watchlist
989,zetamicron,"
990
",ZMC,ZMC,43448.417233,7.23725e-05,600344291.45,510.273,0.05%,?,-44.26%,Add to Watchlist
990,pioneer-coin,"
991
",PCOIN,PCOIN,37920.0232299,0.0133165,2847596.83325,943.665,0.05%,-6.82%,-20.52%,Add to Watchlist
991,master-swiscoin,"
992
",MSCN,MSCN,37878.0897694,0.000839063,45143320.3102,541.311,0.08%,3.50%,-12.45%,Add to Watchlist
992,asiadigicoin,"
993
",ADCN,ADCN,28869.1632898,0.00115796,24931054.0,3876.86,-33.30%,21.54%,-51.37%,Add to Watchlist
993,geysercoin,"
994
",GSR,GSR,21228.0345108,0.452972,46863.9,1808.97,-0.22%,-2.14%,-20.05%,Add to Watchlist
994,coupecoin,"
995
",COUPE,COUPE,13612.4249051,6.23618e-05,218281462.451,2685.17,0.03%,-19.82%,-22.35%,Add to Watchlist
995,women,"
996
",WOMEN,WOMEN,12975.6804975,0.000293432,44220400.2887,6458.8,0.82%,-9.42%,8.27%,Add to Watchlist
996,crevacoin,"
997
",CREVA,CREVA,7878.015123,0.000216484,36390750.0,667.628,0.06%,34.88%,-1.31%,Add to Watchlist
997,ulatech,"
998
",ULA,ULA,4968.10040988,0.023304,213186.595,3722.35,0.05%,39.58%,6.23%,Add to Watchlist
998,harmonycoin-hmc,"
999
",HMC,HMC,3065.69024106,0.0054624,561235.032413,7328.37,0.05%,-4.45%,-18.69%,Add to Watchlist
999,poly-ai,"
1000
",AI,AI,494.975387283,0.000216906,2281981.07606,4402.18,0.05%,-22.58%,-6.67%,Add to Watchlist
1000,hedge,"
1001
",HDG,HDG,11705654.7994,3.15544,3709674.34,147.391,0.05%,22.32%,-23.05%,Add to Watchlist
1001,guaranteed-ethurance-token-extra,"
1002
",GETX,GETX,10560090.0,0.0352003,300000000.0,,?,?,-17.76%,Add to Watchlist
1002,srcoin,"
1003
",SRCOIN,SRCOIN,7030329.07266,0.00139158,5052048083.95,,?,?,-24.78%,Add to Watchlist
1003,bitconnect,"
1004
",BCC,BCC,6356963.76407,0.663119,9586459.99296,52.179,0.03%,-1.40%,-15.90%,Add to Watchlist
1004,pluton,"
1005
",PLU,PLU,6125827.39657,7.20686,849999.5,14.4138,0.03%,-5.26%,-22.66%,Add to Watchlist
1005,ecobit,"
1006
",ECOB,ECOB,5951999.9994,0.013392,"
444,444,444
*
",234.671,0.37%,2.13%,-43.93%,Add to Watchlist
1006,asiacoin,"
1007
",AC,AC,5557080.39708,0.00350218,1586748938.4,0.0,?,?,-19.49%,Add to Watchlist
1007,apx,"
1008
",APX,APX,5435144.73081,7.72939,"
703,179
*
",127.772,0.05%,-4.48%,-11.68%,Add to Watchlist
1008,kilocoin,"
1009
",KLC,KLC,5199619.1753,0.0264884,196297971.01,228.828,0.05%,?,-40.22%,Add to Watchlist
1009,chips,"
1010
",CHIPS,CHIPS,5027470.78016,0.239611,20981802.9229,3.01776,-0.48%,1.80%,-39.86%,Add to Watchlist
1010,atmos,"
1011
",ATMOS,ATMOS,4802237.75141,0.0477659,100536946.889,33.8524,0.05%,-8.72%,-18.49%,Add to Watchlist
1011,astro,"
1012
",ASTRO,ASTRO,3934414.71962,1.18727,3313833.18,243.556,0.01%,-7.01%,-26.78%,Add to Watchlist
1012,posw-coin,"
1013
",POSW,POSW,3162904.92,0.0717212,44100000.0,77.0717,0.05%,?,-29.64%,Add to Watchlist
1013,ixcoin,"
1014
",IXC,IXC,3083889.79538,0.146856,20999412.999,66.3638,0.03%,-6.50%,-36.63%,Add to Watchlist
1014,aurumcoin,"
1015
",AU,AU,2849113.22142,9.5635,297915.326128,429.784,0.05%,-14.12%,-32.43%,Add to Watchlist
1015,e-coin,"
1016
",ECN,ECN,2644216.12412,7.54707,350363.27,3.34093,?,?,-11.33%,Add to Watchlist
1016,xenon,"
1017
",XNN,XNN,2557974.0,0.00852658,300000000.0,4.95468,0.03%,-3.78%,-30.38%,Add to Watchlist
1017,luckchain,"
1018
",BASH,BASH,2497900.73114,0.00348933,715868298.826,0.0,?,?,?,Add to Watchlist
1018,dcorp,"
1019
",DRP,DRP,2446201.80249,0.302224,8094002.47,372.866,-4.71%,-4.07%,-31.25%,Add to Watchlist
1019,tokenbox,"
1020
",TBX,TBX,2422116.88416,0.21704,11159771.8585,469.53,0.01%,-4.37%,-7.74%,Add to Watchlist
1020,tiesdb,"
1021
",TIE,TIE,2364568.24103,0.0581352,40673606.3697,188.499,0.03%,-0.64%,-34.08%,Add to Watchlist
1021,mercury-protocol,"
1022
",GMT,GMT,2352061.0736,0.0138105,170309624.822,138.105,0.01%,-7.32%,-9.12%,Add to Watchlist
1022,flypme,"
1023
",FYP,FYP,2297808.61255,0.130271,17638681.0,156.493,0.03%,11.09%,-22.64%,Add to Watchlist
1023,bullion,"
1024
",CBX,CBX,2264545.47703,2.23204,1014563.12478,54.6363,0.05%,-5.08%,-20.97%,Add to Watchlist
1024,triaconta,"
1025
",TRIA,TRIA,2255036.95838,8.1704,276000.8027,,?,?,?,Add to Watchlist
1025,carboncoin,"
1026
",CARBON,CARBON,2227918.01773,0.000144745,15392020572.3,202.643,0.02%,97.19%,-4.02%,Add to Watchlist
1026,sense,"
1027
",SENSE,SENSE,2152364.14619,0.0167194,128734532.71,440.987,0.04%,-6.58%,-27.38%,Add to Watchlist
1027,darcrus,"
1028
",DAR,DAR,2109637.79587,0.155116,13600388.07,4.28069,-0.13%,12.69%,25.25%,Add to Watchlist
1028,vsync-vsx,"
1029
",VSX,VSX,2087945.16499,0.0130042,160559293.535,0.0,?,-1.43%,-38.85%,Add to Watchlist
1029,imbrex,"
1030
",REX,REX,2074086.50764,0.239481,8660756.0,0.0,?,-0.95%,-14.94%,Add to Watchlist
1030,audiocoin,"
1031
",ADC,ADC,2003432.70862,0.00224404,892779410.626,388.919,0.21%,0.03%,-9.18%,Add to Watchlist
1031,argentum,"
1032
",ARG,ARG,1642260.01989,0.171791,9559639.44495,221.909,0.03%,-4.92%,0.21%,Add to Watchlist
1032,martexcoin,"
1033
",MXT,MXT,1496316.42857,0.498313,3002764.1835,196.626,0.00%,3.46%,-5.57%,Add to Watchlist
1033,neverdie,"
1034
",NDC,NDC,1492536.47832,0.0363996,41004200.0,196.379,-0.03%,0.37%,2.71%,Add to Watchlist
1034,the-cypherfunks,"
1035
",FUNK,FUNK,1459303.06188,3.05414e-05,47781144999.3,497.551,-10.19%,-4.14%,-11.12%,Add to Watchlist
1035,kobocoin,"
1036
",KOBO,KOBO,1399024.49887,0.0566401,24700247.6845,124.322,0.02%,-2.10%,-37.88%,Add to Watchlist
1036,noblecoin,"
1037
",NOBL,NOBL,1348757.64097,0.00057898,2329540987.55,270.598,0.05%,-12.23%,-23.20%,Add to Watchlist
1037,kekcoin,"
1038
",KEK,KEK,1345426.83377,0.126001,10677905.9989,436.63,0.05%,-12.81%,-22.43%,Add to Watchlist
1038,speed-mining-service,"
1039
",SMS,SMS,1286319.37706,12.2881,104680.087,432.152,0.03%,-3.30%,-23.67%,Add to Watchlist
1039,42-coin,"
1040
",42,42,1137417.98268,27081.4,41.99996982,496.347,0.05%,-2.17%,-10.43%,Add to Watchlist
1040,canada-ecoin,"
1041
",CDN,CDN,1118661.6605,0.0114834,97415544.2208,77.2695,-2.82%,-9.02%,-27.98%,Add to Watchlist
1041,universe,"
1042
",UNI,UNI,1114869.42738,0.0463184,24069687.7997,82.3144,0.03%,5.00%,-3.34%,Add to Watchlist
1042,orbitcoin,"
1043
",ORB,ORB,1057497.93785,0.328644,3217761.27923,247.954,-0.80%,-0.66%,-15.04%,Add to Watchlist
1043,ethereum-movie-venture,"
1044
",EMV,EMV,1054521.19294,0.160587,6566666.0,156.766,-0.03%,-7.32%,?,Add to Watchlist
1044,wandx,"
1045
",WAND,WAND,1048775.05368,0.0856553,12244134.9651,0.0,?,-1.03%,-21.25%,Add to Watchlist
1045,bittokens,"
1046
",BXT,BXT,1000372.69224,1.69648,589675.5,10.3791,0.05%,179.31%,160.66%,Add to Watchlist
1046,worldcoin,"
1047
",WDC,WDC,986813.477687,0.00825047,119606940.9,284.014,0.03%,-1.25%,-20.98%,Add to Watchlist
1047,smileycoin,"
1048
",SMLY,SMLY,981715.410025,3.78161e-05,25960250000.0,88.2836,-0.10%,-3.61%,3.64%,Add to Watchlist
1048,monster-byte,"
1049
",MBI,MBI,907039.86828,0.0539175,16822736.0,107.835,0.05%,3.15%,12.55%,Add to Watchlist
1049,sovereign-hero,"
1050
",HERO,HERO,891520.032,186.784,4773.0,399.407,0.12%,0.44%,3.43%,Add to Watchlist
1050,legends-room,"
1051
",LGD,LGD,883446.0,0.441723,2000000.0,209.167,0.07%,-1.32%,-23.06%,Add to Watchlist
1051,shorty,"
1052
",SHORTY,SHORTY,882945.001152,0.00882945,100000000.13,22.2847,0.05%,-10.76%,-16.11%,Add to Watchlist
1052,zennies,"
1053
",ZENI,ZENI,847619.415624,0.000846931,1000812835.55,118.084,0.05%,111.09%,-9.29%,Add to Watchlist
1053,bata,"
1054
",BTA,BTA,846861.014611,0.168628,5022066.41015,496.129,0.05%,14.57%,-7.34%,Add to Watchlist
1054,i0coin,"
1055
",I0C,I0C,835553.507515,0.0398049,20991222.375,145.813,0.05%,-0.35%,-0.86%,Add to Watchlist
1055,musiconomi,"
1056
",MCI,MCI,823628.969117,0.0297451,27689568.0,344.582,-1.65%,-4.05%,-22.30%,Add to Watchlist
1056,fluttercoin,"
1057
",FLT,FLT,789674.636261,0.00180931,436450711.189,194.924,-7.38%,-8.57%,-28.94%,Add to Watchlist
1057,renos,"
1058
",RNS,RNS,774915.033953,0.0232316,33356076.8072,134.61,0.05%,-11.92%,-25.73%,Add to Watchlist
1058,supercoin,"
1059
",SUPER,SUPER,761257.487986,0.015613,48757925.3177,154.956,3.56%,184.04%,115.98%,Add to Watchlist
1059,blitzcash,"
1060
",BLITZ,BLITZ,716710.906644,0.17266,4150995.63677,,?,?,?,Add to Watchlist
1060,etheriya,"
1061
",RIYA,RIYA,714913.691709,0.452039,1581531.0,107.518,0.05%,2.95%,-17.32%,Add to Watchlist
1061,fujicoin,"
1062
",FJC,FJC,711046.173713,0.000542393,1310942755.0,457.914,0.26%,-1.09%,-18.29%,Add to Watchlist
1062,bitpark-coin,"
1063
",BPC,BPC,704294.25,0.00939059,75000000.0,,-0.01%,-1.44%,-16.78%,Add to Watchlist
1063,embers,"
1064
",MBRS,MBRS,665825.0,0.0133165,50000000.0,405.86,0.05%,-5.37%,-22.87%,Add to Watchlist
1064,starcredits,"
1065
",STRC,STRC,665149.5,0.147811,4500000.0,0.0,?,-0.06%,-12.68%,Add to Watchlist
1065,metalcoin,"
1066
",METAL,METAL,645805.957371,0.00839521,76925527.458,47.4254,0.05%,-2.07%,-18.26%,Add to Watchlist
1066,global-jobcoin,"
1067
",GJC,GJC,629985.363168,0.0467869,13464994.7564,0.0,?,?,-55.99%,Add to Watchlist
1067,netcoin,"
1068
",NET,NET,626630.000813,0.000796098,787126711.552,101.827,0.03%,-1.25%,-19.65%,Add to Watchlist
1068,shadowcash,"
1069
",SDC,SDC,616823.966194,0.0921302,6695133.25917,10.1538,0.03%,-1.18%,-10.81%,Add to Watchlist
1069,truckcoin,"
1070
",TRK,TRK,615507.33121,0.00325676,188993764.112,435.006,0.05%,-3.57%,-31.88%,Add to Watchlist
1070,fastcoin,"
1071
",FST,FST,601879.095369,0.00383574,156913423.582,151.055,0.05%,-6.23%,-29.35%,Add to Watchlist
1071,growers-international,"
1072
",GRWI,GRWI,601227.603306,0.507259,1185247.77935,27.8993,0.05%,-7.88%,-31.19%,Add to Watchlist
1072,netko,"
1073
",NETKO,NETKO,592118.75008,0.108212,5471840.0,307.025,0.10%,1.73%,-19.60%,Add to Watchlist
1073,moin,"
1074
",MOIN,MOIN,572849.396169,0.0751319,7624582.84922,230.589,-14.77%,-2.88%,-31.57%,Add to Watchlist
1074,skeincoin,"
1075
",SKC,SKC,568858.310102,0.0426998,13322271.0669,288.646,-0.12%,8.99%,-16.61%,Add to Watchlist
1075,aquariuscoin,"
1076
",ARCO,ARCO,563231.554393,0.321152,1753784.98155,277.53,0.05%,10.79%,-21.45%,Add to Watchlist
1076,elcoin-el,"
1077
",EL,EL,548304.555152,0.0489166,11208967.0,444.468,0.34%,-2.14%,-9.51%,Add to Watchlist
1077,bit20,"
1078
",BTWTY,BTWTY,544504.88,535930.0,1.016,,?,-3.20%,-34.50%,Add to Watchlist
1078,trollcoin,"
1079
",TROLL,TROLL,534201.534313,0.000930114,574339849.0,233.247,0.04%,5.72%,-6.21%,Add to Watchlist
1079,ultracoin,"
1080
",UTC,UTC,526469.732283,0.0112901,46631095.5866,3.62413,0.05%,-0.62%,-6.61%,Add to Watchlist
1080,lanacoin,"
1081
",LANA,LANA,524197.586799,0.00057898,905381164.805,485.599,-4.33%,-1.25%,-24.56%,Add to Watchlist
1081,cashcoin,"
1082
",CASH,CASH,521016.595353,0.0109283,47675905.2508,5.70527,0.02%,-5.99%,-8.80%,Add to Watchlist
1082,hobonickels,"
1083
",HBN,HBN,519993.968051,0.00810573,64151405.0,206.823,0.05%,-0.36%,-12.39%,Add to Watchlist
1083,elementrem,"
1084
",ELE,ELE,510286.624801,0.0195406,26114173.8125,358.987,0.05%,-0.44%,-15.20%,Add to Watchlist
1084,btctalkcoin,"
1085
",TALK,TALK,509667.835416,0.00780614,65290634.7332,0.0,?,-1.38%,3.27%,Add to Watchlist
1085,qubitcoin,"
1086
",Q2C,Q2C,504157.068808,0.00202643,248790764.452,17.4849,0.05%,-4.66%,-17.97%,Add to Watchlist
1086,bigup,"
1087
",BIGUP,BIGUP,484001.988366,0.000226426,2137572488.88,60.2246,-1.64%,65.64%,-8.51%,Add to Watchlist
1087,ethbet,"
1088
",EBET,EBET,455241.88294,0.0535289,8504600.0,27.7815,0.01%,?,-23.47%,Add to Watchlist
1088,bitgem,"
1089
",BTG,BTG,454100.442193,7.4543,60917.918811,198.237,0.03%,3.78%,-8.37%,Add to Watchlist
1089,bitsilver,"
1090
",BITSILVER,BITSILVER,449785.37666,20.6662,21764.3,332.34,0.05%,?,9.30%,Add to Watchlist
1090,bitcoin-scrypt,"
1091
",BTCS,BTCS,445073.481217,0.0257646,17274612.5,249.902,0.01%,-3.69%,-25.60%,Add to Watchlist
1091,iticoin,"
1092
",ITI,ITI,442630.4,13.8322,32000.0,157.752,0.04%,?,-21.30%,Add to Watchlist
1092,bitbar,"
1093
",BTB,BTB,439131.341458,11.7244,37454.483083,191.68,-1.17%,-3.05%,-23.49%,Add to Watchlist
1093,triangles,"
1094
",TRI,TRI,438779.85893,3.9189,111965.056248,31.5483,0.05%,-2.43%,-26.96%,Add to Watchlist
1094,britcoin,"
1095
",BRIT,BRIT,438694.810026,0.0206269,21268092.1528,0.0,?,0.51%,-33.42%,Add to Watchlist
1095,parallelcoin,"
1096
",DUO,DUO,411522.948237,1.30759,314718.641345,188.928,14.48%,2.41%,23.08%,Add to Watchlist
1096,ico-openledger,"
1097
",ICOO,ICOO,388057.993916,0.832829,465951.5866,8.32828,-0.10%,?,-27.59%,Add to Watchlist
1097,tagcoin,"
1098
",TAG,TAG,387873.950383,0.0602863,6433865.57779,65.2216,0.03%,-3.27%,-21.08%,Add to Watchlist
1098,billionaire-token,"
1099
",XBL,XBL,384489.515277,0.117643,3268273.6353,156.604,0.04%,-8.67%,-24.37%,Add to Watchlist
1099,zilbercoin,"
1100
",ZBC,ZBC,376607.672365,0.0533386,7060696.61305,29.3978,0.05%,-21.50%,26.83%,Add to Watchlist
1100,tittiecoin,"
1101
",TTC,TTC,374768.93297,0.000297479,1259816434.0,245.412,0.02%,-18.84%,-33.09%,Add to Watchlist
1101,mao-zedong,"
1102
",MAO,MAO,374393.332073,0.0597797,6262884.09063,18.8116,0.05%,-13.69%,-25.25%,Add to Watchlist
1102,nyancoin,"
1103
",NYAN,NYAN,373795.979543,0.00115796,322805606.017,388.108,0.05%,-4.68%,-20.21%,Add to Watchlist
1103,iethereum,"
1104
",IETH,IETH,365201.8326,0.0203093,17982000.0,114.723,0.04%,-1.58%,-29.01%,Add to Watchlist
1104,votecoin,"
1105
",VOT,VOT,363645.578375,0.012247,29692625.0,426.78,-5.22%,-7.22%,-34.16%,Add to Watchlist
1105,trumpcoin,"
1106
",TRUMP,TRUMP,361900.01226,0.0548363,6599643.16083,11.9021,-0.03%,-0.93%,-18.10%,Add to Watchlist
1106,newbium,"
1107
",NEWB,NEWB,356743.5,0.00713487,50000000.0,2.14116,0.01%,?,-35.72%,Add to Watchlist
1107,blockpay,"
1108
 ",BLOCKPAY,BLOCKPAY,356171.93337,0.0656139,5428300.0,0.0128074,-0.10%,-19.07%,-35.07%,Add to Watchlist
1108,kushcoin,"
1109
",KUSH,KUSH,355648.72024,0.0641239,5546274.01391,0.0,?,0.57%,-16.98%,Add to Watchlist
1109,aricoin,"
1110
",ARI,ARI,353255.531754,0.00151982,232432480.0,152.567,0.05%,-5.75%,-18.31%,Add to Watchlist
1110,blazecoin,"
1111
",BLZ,BLZ,352020.02427,0.00057845,608557393.5,460.681,0.04%,-12.33%,-18.39%,Add to Watchlist
1111,digicube,"
1112
",CUBE,CUBE,351603.844198,0.000144745,2429126009.17,363.865,0.05%,97.50%,-25.37%,Add to Watchlist
1112,hodlcoin,"
1113
",HODL,HODL,333029.433508,0.00202643,164342925.0,68.4686,0.05%,-13.60%,-23.24%,Add to Watchlist
1113,joulecoin,"
1114
",XJO,XJO,319356.418764,0.00890182,35875407.3621,40.4028,0.03%,-1.03%,-14.96%,Add to Watchlist
1114,dashcoin,"
1115
",DSH,DSH,316968.105865,0.0180352,17574970.3838,15.2503,0.07%,-1.21%,-17.15%,Add to Watchlist
1115,motocoin,"
1116
",MOTO,MOTO,312589.570686,0.0159138,19642673.0691,497.943,0.05%,52.91%,15.69%,Add to Watchlist
1116,adcoin,"
1117
",ACC,ACC,308320.033117,0.0489962,6292733.58173,370.916,0.32%,-0.94%,-20.26%,Add to Watchlist
1117,pakcoin,"
1118
",PAK,PAK,303535.58984,0.00550312,55157000.0,474.65,0.04%,-2.16%,-18.86%,Add to Watchlist
1118,encryptotel,"
1119
",ETT,ETT,299375.409216,0.00481844,62131189.6,128.621,-61.70%,-87.15%,-88.71%,Add to Watchlist
1119,joincoin,"
1120
",J,J,298721.869471,0.0962555,3103426.5,85.7649,0.05%,1.41%,34.84%,Add to Watchlist
1120,ebitcoin-cash,"
1121
",EBCH,EBCH,298225.18915,0.0321173,9285500.0,240.345,-1.21%,-33.92%,-40.91%,Add to Watchlist
1121,grimcoin,"
1122
",GRIM,GRIM,293220.545403,0.00204423,143438138.274,446.773,0.14%,31.10%,54.53%,Add to Watchlist
1122,flycoin,"
1123
",FLY,FLY,274968.440394,1.30437,210805.553941,0.0,?,?,-19.61%,Add to Watchlist
1123,atomic-coin,"
1124
",ATOM,ATOM,274728.203383,0.017124,16043459.6696,123.025,0.03%,-1.88%,-13.96%,Add to Watchlist
1124,sterlingcoin,"
1125
",SLG,SLG,267338.19856,0.0630365,4241006.37822,49.2967,0.05%,-1.70%,-7.16%,Add to Watchlist
1125,octocoin,"
1126
",888,888,267002.098734,0.00491216,54355334.2591,293.263,1.37%,62.19%,45.52%,Add to Watchlist
1126,mojocoin,"
1127
",MOJO,MOJO,265887.486016,0.021776,12210116.0,351.395,0.06%,-2.86%,-27.54%,Add to Watchlist
1127,tattoocoin,"
1128
",TSE,TSE,257484.373611,0.00284759,90421856.2403,0.0,?,-0.38%,-46.05%,Add to Watchlist
1128,impact,"
1129
",IMX,IMX,254625.530055,0.00231592,109945736.491,0.741095,0.05%,-7.07%,-15.82%,Add to Watchlist
1129,blakecoin,"
1130
",BLC,BLC,254528.603298,0.0168309,15122697.1402,191.363,-6.91%,-2.37%,-17.88%,Add to Watchlist
1130,zcash-gold,"
1131
",ZCG,ZCG,251652.532635,0.125349,2007615.0,438.128,0.03%,15.39%,19.65%,Add to Watchlist
1131,paycoin2,"
1132
",XPY,XPY,251168.873125,0.0211124,11896746.6098,54.56,3.44%,9.95%,-27.73%,Add to Watchlist
1132,ultimate-secure-cash,"
1133
",USC,USC,247023.533597,0.0238829,10343113.0054,0.716488,0.05%,-14.25%,-42.99%,Add to Watchlist
1133,islacoin,"
1134
",ISL,ISL,246708.051939,0.162983,1513704.2019,0.750793,0.05%,-1.25%,?,Add to Watchlist
1134,zozocoin,"
1135
",ZZC,ZZC,241070.632192,0.123849,1946488.322,193.238,0.05%,-67.70%,-8.60%,Add to Watchlist
1135,evil-coin,"
1136
",EVIL,EVIL,239516.751653,0.0113945,21020382.7858,175.136,-0.14%,0.97%,-19.36%,Add to Watchlist
1136,marscoin,"
1137
",MARS,MARS,237408.764836,0.00839521,28279074.0,85.2599,-0.20%,-5.21%,-12.05%,Add to Watchlist
1137,bitcurrency,"
1138
",BTCR,BTCR,236729.140383,0.00139582,169598616.141,0.0,?,0.24%,-17.77%,Add to Watchlist
1138,titcoin,"
1139
",TIT,TIT,235345.868405,0.00471652,49898202.15,18.702,-1.19%,5.45%,-20.68%,Add to Watchlist
1139,bitcoin-red,"
1140
",BTCRED,BTCRED,234159.041383,0.0113946,20550000.999,484.449,-21.26%,-24.25%,-30.48%,Add to Watchlist
1140,8bit,"
1141
",8BIT,8BIT,233709.609976,0.15922,1467840.78618,64.1514,0.05%,-1.25%,-13.61%,Add to Watchlist
1141,prototanium,"
1142
",PR,PR,233621.10168,1.18727,196771.670875,22.6197,0.05%,-1.28%,-22.26%,Add to Watchlist
1142,bitz,"
1143
",BITZ,BITZ,231877.06189,0.116469,1990890.8112,0.0,0.00%,-1.42%,-15.01%,Add to Watchlist
1143,tigercoin,"
1144
",TGC,TGC,230013.621526,0.0052832,"
43,536,800
",312.42,0.03%,-7.91%,-29.51%,Add to Watchlist
1144,tokyo,"
1145
",TOKC,TOKC,228015.65474,0.00149388,152633179.867,106.712,0.03%,-2.94%,-23.82%,Add to Watchlist
1145,icoin,"
1146
",ICN,ICN,227923.899539,0.00767149,29710512.5,2.30137,0.05%,?,-17.84%,Add to Watchlist
1146,smartcoin,"
1147
",SMC,SMC,226184.099292,0.00922004,24531791.5423,88.7678,-2.32%,-6.12%,-23.67%,Add to Watchlist
1147,bitstar,"
1148
",BITS,BITS,225495.720934,0.00977029,23079736.7257,16.0089,0.05%,12.02%,-28.53%,Add to Watchlist
1148,amsterdamcoin,"
1149
",AMS,AMS,225207.167395,0.00448603,50201886.1654,0.0,0.02%,-1.28%,-17.69%,Add to Watchlist
1149,influxcoin,"
1150
",INFX,INFX,222958.261429,0.133238,1673383.42987,225.126,0.05%,-1.70%,-3.80%,Add to Watchlist
1150,erc20,"
1151
",ERC20,ERC20,219164.600386,0.000139175,1574741156.0,157.91,-0.03%,4.74%,-2.33%,Add to Watchlist
1151,chronos,"
1152
",CRX,CRX,217843.282763,0.00295461,73729961.9115,196.352,-0.23%,-12.91%,23.44%,Add to Watchlist
1152,gapcoin,"
1153
",GAP,GAP,217426.358712,0.0165009,13176636.3479,3.62595,0.03%,-0.82%,-12.96%,Add to Watchlist
1153,sativacoin,"
1154
",STV,STV,214053.749524,0.0301773,7093204.14761,45.3713,0.49%,7.78%,-20.71%,Add to Watchlist
1154,darsek,"
1155
",KED,KED,213562.563106,0.0103493,20635459.7031,194.789,0.05%,0.14%,6.96%,Add to Watchlist
1155,philosopher-stones,"
1156
",PHS,PHS,213283.54859,0.0354625,6014340.46076,42.3668,0.05%,-9.73%,-14.86%,Add to Watchlist
1156,mineum,"
1157
",MNM,MNM,213075.050718,0.0225802,9436366.84876,111.83,0.05%,?,-12.35%,Add to Watchlist
1157,wavesgo,"
1158
",WGO,WGO,212897.471241,0.0234614,9074372.0,100.832,-0.26%,-9.75%,-44.29%,Add to Watchlist
1158,securecoin,"
1159
",SRC,SRC,210876.889926,0.0244619,8620625.95,68.0515,0.05%,?,-12.40%,Add to Watchlist
1159,cryptojacks,"
1160
",CJ,CJ,208144.004702,0.000511953,406568580.908,238.398,1.10%,-16.86%,-23.76%,Add to Watchlist
1160,abjcoin,"
1161
",ABJ,ABJ,202780.578375,0.0245343,8265187.03915,97.4954,61.50%,23.98%,30.20%,Add to Watchlist
1161,bitcoinfast,"
1162
",BCF,BCF,202324.699916,0.0179484,11272575.8238,492.665,-0.36%,-3.37%,-28.06%,Add to Watchlist
1162,dix-asset,"
1163
",DIX,DIX,201360.0,2.0136e-06,100000000000.0,170.694,0.08%,-17.08%,-18.82%,Add to Watchlist
1163,trackr,"
1164
",TKR,TKR,201211.447316,0.0160587,12529746.9482,85.5927,?,-30.26%,-43.81%,Add to Watchlist
1164,nevacoin,"
1165
",NEVA,NEVA,194917.911584,0.0650848,2994830.0,257.051,6.19%,5.75%,-20.21%,Add to Watchlist
1165,goldblocks,"
1166
",GB,GB,190823.482592,0.0122782,15541649.6386,357.918,6.11%,12.57%,-29.59%,Add to Watchlist
1166,safe-trade-coin,"
1167
",XSTC,XSTC,189227.640968,0.00057898,326829322.201,51.5667,7.74%,12.85%,-28.47%,Add to Watchlist
1167,ratecoin,"
1168
",XRA,XRA,186862.31886,0.00152604,122449161.792,75.2033,0.05%,-16.75%,-24.57%,Add to Watchlist
1168,rimbit,"
1169
",RBT,RBT,185340.508901,0.000938048,197581050.118,89.2635,-8.56%,5.83%,-21.18%,Add to Watchlist
1169,boostcoin,"
1170
",BOST,BOST,185330.903157,0.0156325,11855487.1682,199.68,0.05%,76.27%,?,Add to Watchlist
1170,purevidz,"
1171
",VIDZ,VIDZ,184929.233542,0.00147613,125279774.506,202.875,0.05%,-13.35%,-33.51%,Add to Watchlist
1171,swing,"
1172
",SWING,SWING,182830.838875,0.0552275,3310503.62365,188.954,0.36%,7.75%,-0.53%,Add to Watchlist
1172,eaglecoin,"
1173
",EAGLE,EAGLE,181352.814891,0.0866299,2093420.57293,1.27203,0.05%,12.74%,-18.08%,Add to Watchlist
1173,berncash,"
1174
",BERN,BERN,180439.333329,0.00253304,71234300.8119,32.5809,0.05%,2.10%,-14.62%,Add to Watchlist
